2.599999999999999881e-02
2.139999999999999888e-02
1.700000000000000122e-02
2.179999999999999993e-02
2.120000000000000009e-02
3.440000000000000002e-02
4.859999999999999737e-02
5.380000000000000060e-02
5.580000000000000238e-02
5.960000000000000020e-02
5.759999999999999842e-02
6.180000000000000077e-02
4.920000000000000068e-02
5.319999999999999729e-02
5.999999999999999778e-02
6.519999999999999407e-02
6.479999999999999649e-02
7.340000000000000691e-02
6.779999999999999916e-02
6.479999999999999649e-02
5.779999999999999721e-02
5.999999999999999778e-02
6.679999999999999827e-02
6.840000000000000246e-02
6.759999999999999343e-02
6.539999999999999980e-02
5.559999999999999665e-02
5.619999999999999996e-02
5.160000000000000003e-02
4.939999999999999947e-02
4.939999999999999947e-02
5.279999999999999971e-02
5.099999999999999672e-02
5.340000000000000302e-02
4.979999999999999705e-02
4.420000000000000318e-02
4.000000000000000083e-02
3.899999999999999994e-02
3.799999999999999906e-02
3.780000000000000027e-02
4.460000000000000075e-02
4.460000000000000075e-02
4.959999999999999826e-02
4.959999999999999826e-02
4.880000000000000310e-02
4.880000000000000310e-02
4.619999999999999801e-02
4.900000000000000189e-02
5.160000000000000003e-02
5.240000000000000213e-02
5.099999999999999672e-02
5.160000000000000003e-02
5.399999999999999939e-02
5.580000000000000238e-02
5.480000000000000149e-02
5.260000000000000092e-02
5.920000000000000262e-02
6.199999999999999956e-02
5.979999999999999899e-02
6.679999999999999827e-02
7.280000000000000360e-02
7.059999999999999609e-02
7.259999999999999787e-02
7.000000000000000666e-02
6.700000000000000400e-02
6.779999999999999916e-02
6.840000000000000246e-02
6.479999999999999649e-02
5.380000000000000060e-02
4.719999999999999890e-02
5.020000000000000157e-02
5.199999999999999761e-02
4.680000000000000132e-02
4.019999999999999962e-02
3.799999999999999906e-02
4.059999999999999720e-02
3.799999999999999906e-02
3.620000000000000301e-02
3.459999999999999881e-02
3.860000000000000236e-02
4.220000000000000140e-02
4.279999999999999777e-02
3.960000000000000325e-02
3.760000000000000148e-02
3.780000000000000027e-02
3.059999999999999873e-02
2.400000000000000050e-02
2.460000000000000034e-02
2.560000000000000123e-02
2.419999999999999929e-02
2.079999999999999905e-02
2.280000000000000082e-02
2.539999999999999897e-02
1.919999999999999832e-02
1.400000000000000029e-02
1.319999999999999993e-02
1.340000000000000045e-02
1.200000000000000025e-02
1.379999999999999977e-02
1.660000000000000017e-02
